Date,VIX,AAA,BBB,VIX_lag,AAA_lag,BBB_lag
2024-04-09,2.7067159475307503,1.5933085305042167,1.7334238922150915,2.7206372889831454,1.6034198401085373,1.742219023667919
2024-04-10,2.7600099521047476,1.62924053973028,1.7647307968401356,2.7067159475307503,1.5933085305042167,1.7334238922150915
2024-04-11,2.7020321185427174,1.631199404215613,1.766441661243765,2.7600099521047476,1.62924053973028,1.7647307968401356
2024-04-12,2.8512843383355686,1.6253112615903906,1.7613002617433464,2.7020321185427174,1.631199404215613,1.766441661243765
2024-04-15,2.956471535796025,1.6409365794934714,1.7749523509116738,2.8512843383355686,1.6253112615903906,1.7613002617433464
2024-04-16,2.9123506438828892,1.6524974018945473,1.7884205679625405,2.956471535796025,1.6409365794934714,1.7749523509116738
2024-04-17,2.9019708434634395,1.6389967146756448,1.776645831418007,2.9123506438828892,1.6524974018945473,1.7884205679625405
2024-04-18,2.8903717578961645,1.6467336971777973,1.7833912195575383,2.9019708434634395,1.6389967146756448,1.776645831418007
2024-04-19,2.9290580913534825,1.6448050562713916,1.7817091333745536,2.8903717578961645,1.6467336971777973,1.7833912195575383
2024-04-22,2.8296777207503316,1.6428726885203377,1.780024213009634,2.9290580913534825,1.6448050562713916,1.7817091333745536
2024-04-23,2.753023540000728,1.6370530794670737,1.7732559976634952,2.8296777207503316,1.6428726885203377,1.780024213009634
2024-04-24,2.7707119789475727,1.6448050562713916,1.7783364488959144,2.753023540000728,1.6370530794670737,1.7732559976634952
2024-04-25,2.7324175501047714,1.6563214983329508,1.7884205679625405,2.7707119789475727,1.6448050562713916,1.7783364488959144
2024-04-26,2.7100481859984953,1.6505798557652755,1.7817091333745536,2.7324175501047714,1.6563214983329508,1.7884205679625405
2024-04-29,2.685804597355568,1.6409365794934714,1.7732559976634952,2.7100481859984953,1.6505798557652755,1.7817091333745536
2024-04-30,2.7504708926110997,1.6524974018945473,1.7867469274045107,2.685804597355568,1.6409365794934714,1.7732559976634952
2024-05-01,2.733717970158959,1.6428726885203377,1.7783364488959144,2.7504708926110997,1.6524974018945473,1.7867469274045107
2024-05-02,2.6864860439749103,1.631199404215613,1.766441661243765,2.733717970158959,1.6428726885203377,1.7783364488959144
2024-05-03,2.601948653252886,1.6154199841116479,1.7509374747078,2.6864860439749103,1.631199404215613,1.766441661243765
2024-05-06,2.601948653252886,1.6134299337036377,1.749199854809259,2.601948653252886,1.6154199841116479,1.7509374747078
2024-05-07,2.582486943526435,1.6094379124341003,1.7439688053917064,2.601948653252886,1.6134299337036377,1.749199854809259
2024-05-08,2.5649493574615367,1.6154199841116479,1.7509374747078,2.582486943526435,1.6094379124341003,1.7439688053917064
2024-05-09,2.540814248659574,1.6114359150967734,1.747459210331475,2.5649493574615367,1.6154199841116479,1.7509374747078
2024-05-10,2.5297206807757897,1.6193882432872684,1.7544036826842861,2.540814248659574,1.6114359150967734,1.747459210331475
2024-05-13,2.6100698207912507,1.6193882432872684,1.7526720805200082,2.5297206807757897,1.6193882432872684,1.7544036826842861
2024-05-14,2.5967461372286285,1.6114359150967734,1.7457155307266483,2.6100698207912507,1.6193882432872684,1.7526720805200082
2024-05-15,2.5217206075906473,1.5933085305042167,1.728109442151599,2.5967461372286285,1.6114359150967734,1.7457155307266483
2024-05-16,2.5193080826481626,1.599387576580599,1.7334238922150915,2.5217206075906473,1.5933085305042167,1.728109442151599
2024-05-17,2.4840729499500287,1.6054298910365616,1.7387102481382397,2.5193080826481626,1.599387576580599,1.7334238922150915
2024-05-20,2.4973291383898717,1.6114359150967734,1.7404661748405046,2.4840729499500287,1.6054298910365616,1.7387102481382397
2024-05-21,2.4731713646216233,1.6074359097634274,1.7369512327330598,2.4973291383898717,1.6114359150967734,1.7404661748405046
2024-05-22,2.50878592047404,1.6114359150967734,1.7404661748405046,2.4731713646216233,1.6074359097634274,1.7369512327330598
2024-05-23,2.54709870589125,1.6213664832993742,1.749199854809259,2.50878592047404,1.6114359150967734,1.7404661748405046
2024-05-24,2.4790562616903595,1.6193882432872684,1.749199854809259,2.54709870589125,1.6213664832993742,1.749199854809259
2024-05-28,2.55877650425956,1.631199404215613,1.7578579175523736,2.4790562616903595,1.6193882432872684,1.749199854809259
2024-05-29,2.6588599382119416,1.6409365794934714,1.766441661243765,2.55877650425956,1.631199404215613,1.7578579175523736
